	repo	search_phrase	id	data_url
300	Zenodo	buy now	zenodo_11608814	https://zenodo.org/record/11608814
301	Zenodo	buy now	zenodo_11236331	https://zenodo.org/record/11236331
302	Zenodo	buy now	zenodo_11216302	https://zenodo.org/record/11216302
303	Zenodo	buy now	zenodo_12730350	https://zenodo.org/record/12730350
304	Zenodo	buy now	zenodo_11395182	https://zenodo.org/record/11395182
305	Zenodo	buy now	zenodo_13166122	https://zenodo.org/record/13166122
306	Zenodo	buy now	zenodo_10696445	https://zenodo.org/record/10696445
307	Zenodo	buy now	zenodo_10450101	https://zenodo.org/record/10450101
308	Zenodo	buy now	zenodo_10444366	https://zenodo.org/record/10444366
309	Zenodo	buy now	zenodo_10652789	https://zenodo.org/record/10652789
310	Zenodo	buy now	zenodo_10450543	https://zenodo.org/record/10450543
311	Zenodo	buy now	zenodo_10450556	https://zenodo.org/record/10450556
312	Zenodo	buy now	zenodo_10596538	https://zenodo.org/record/10596538
313	Zenodo	buy now	zenodo_10430594	https://zenodo.org/record/10430594
314	Zenodo	buy now	zenodo_10574388	https://zenodo.org/record/10574388
315	Zenodo	buy now	zenodo_10578821	https://zenodo.org/record/10578821
316	Zenodo	buy now	zenodo_10426735	https://zenodo.org/record/10426735
317	Zenodo	buy now	zenodo_10513010	https://zenodo.org/record/10513010
318	Zenodo	buy now	zenodo_13348996	https://zenodo.org/record/13348996
319	Zenodo	buy now	zenodo_10622736	https://zenodo.org/record/10622736
320	Zenodo	buy now	zenodo_10566909	https://zenodo.org/record/10566909
321	Zenodo	buy now	zenodo_10628198	https://zenodo.org/record/10628198
322	Zenodo	buy now	zenodo_10571610	https://zenodo.org/record/10571610
323	Zenodo	buy now	zenodo_10642978	https://zenodo.org/record/10642978
324	Zenodo	buy now	zenodo_10714622	https://zenodo.org/record/10714622
325	Zenodo	buy now	zenodo_10690888	https://zenodo.org/record/10690888
326	Zenodo	buy now	zenodo_10720205	https://zenodo.org/record/10720205
327	Zenodo	buy now	zenodo_12748322	https://zenodo.org/record/12748322
328	Zenodo	buy now	zenodo_10628842	https://zenodo.org/record/10628842
329	Zenodo	buy now	zenodo_10673377	https://zenodo.org/record/10673377
330	Zenodo	buy now	zenodo_10444004	https://zenodo.org/record/10444004
331	Zenodo	buy now	zenodo_10746437	https://zenodo.org/record/10746437
332	Zenodo	buy now	zenodo_10441684	https://zenodo.org/record/10441684
333	Zenodo	buy now	zenodo_10448275	https://zenodo.org/record/10448275
334	Zenodo	buy now	zenodo_10494981	https://zenodo.org/record/10494981
335	Zenodo	buy now	zenodo_10299918	https://zenodo.org/record/10299918
336	Zenodo	buy now	zenodo_10441701	https://zenodo.org/record/10441701
337	Zenodo	buy now	zenodo_10699642	https://zenodo.org/record/10699642
338	Zenodo	buy now	zenodo_10612349	https://zenodo.org/record/10612349
339	Zenodo	buy now	zenodo_10617699	https://zenodo.org/record/10617699
340	Zenodo	buy now	zenodo_10633531	https://zenodo.org/record/10633531
341	Zenodo	buy now	zenodo_10609068	https://zenodo.org/record/10609068
342	Zenodo	buy now	zenodo_10678891	https://zenodo.org/record/10678891
343	Zenodo	buy now	zenodo_10401023	https://zenodo.org/record/10401023
344	Zenodo	buy now	zenodo_10276490	https://zenodo.org/record/10276490
345	Zenodo	buy now	zenodo_10648620	https://zenodo.org/record/10648620
346	Zenodo	buy now	zenodo_10683695	https://zenodo.org/record/10683695
347	Zenodo	buy now	zenodo_10616855	https://zenodo.org/record/10616855
348	Zenodo	buy now	zenodo_10662878	https://zenodo.org/record/10662878
349	Zenodo	buy now	zenodo_10438318	https://zenodo.org/record/10438318
350	Zenodo	buy now	zenodo_10656218	https://zenodo.org/record/10656218
351	Zenodo	buy now	zenodo_10642756	https://zenodo.org/record/10642756
352	Zenodo	buy now	zenodo_13062405	https://zenodo.org/record/13062405
353	Zenodo	buy now	zenodo_10976670	https://zenodo.org/record/10976670
354	Zenodo	buy now	zenodo_11109304	https://zenodo.org/record/11109304
355	Zenodo	buy now	zenodo_11184773	https://zenodo.org/record/11184773
356	Zenodo	buy now	zenodo_10803969	https://zenodo.org/record/10803969
357	Zenodo	buy now	zenodo_10602937	https://zenodo.org/record/10602937
358	Zenodo	buy now	zenodo_10401106	https://zenodo.org/record/10401106
359	Zenodo	buy now	zenodo_12736610	https://zenodo.org/record/12736610
360	Zenodo	buy now	zenodo_10250816	https://zenodo.org/record/10250816
361	Zenodo	buy now	zenodo_10695921	https://zenodo.org/record/10695921
362	Zenodo	buy now	zenodo_10829638	https://zenodo.org/record/10829638
363	Zenodo	buy now	zenodo_10652977	https://zenodo.org/record/10652977
364	Zenodo	buy now	zenodo_10361728	https://zenodo.org/record/10361728
365	Zenodo	buy now	zenodo_10370142	https://zenodo.org/record/10370142
366	Zenodo	buy now	zenodo_10389814	https://zenodo.org/record/10389814
367	Zenodo	buy now	zenodo_10416888	https://zenodo.org/record/10416888
368	Zenodo	buy now	zenodo_10435259	https://zenodo.org/record/10435259
369	Zenodo	buy now	zenodo_10807914	https://zenodo.org/record/10807914
370	Zenodo	buy now	zenodo_10315668	https://zenodo.org/record/10315668
371	Zenodo	buy now	zenodo_10473194	https://zenodo.org/record/10473194
372	Zenodo	buy now	zenodo_10351244	https://zenodo.org/record/10351244
373	Zenodo	buy now	zenodo_10245383	https://zenodo.org/record/10245383
374	Zenodo	buy now	zenodo_10443934	https://zenodo.org/record/10443934
375	Zenodo	buy now	zenodo_11525046	https://zenodo.org/record/11525046
376	Zenodo	buy now	zenodo_11393635	https://zenodo.org/record/11393635
377	Zenodo	buy now	zenodo_11144624	https://zenodo.org/record/11144624
378	Zenodo	buy now	zenodo_11161238	https://zenodo.org/record/11161238
379	Zenodo	buy now	zenodo_10836621	https://zenodo.org/record/10836621
380	Zenodo	buy now	zenodo_10438807	https://zenodo.org/record/10438807
381	Zenodo	buy now	zenodo_10579987	https://zenodo.org/record/10579987
382	Zenodo	buy now	zenodo_10279593	https://zenodo.org/record/10279593
383	Zenodo	buy now	zenodo_10279888	https://zenodo.org/record/10279888
384	Zenodo	buy now	zenodo_10663852	https://zenodo.org/record/10663852
385	Zenodo	buy now	zenodo_12568138	https://zenodo.org/record/12568138
386	Zenodo	buy now	zenodo_11486036	https://zenodo.org/record/11486036
387	Zenodo	buy now	zenodo_11257953	https://zenodo.org/record/11257953
388	Zenodo	buy now	zenodo_10213199	https://zenodo.org/record/10213199
389	Zenodo	buy now	zenodo_10250897	https://zenodo.org/record/10250897
390	Zenodo	buy now	zenodo_11221238	https://zenodo.org/record/11221238
391	Zenodo	buy now	zenodo_10906167	https://zenodo.org/record/10906167
392	Zenodo	buy now	zenodo_11032325	https://zenodo.org/record/11032325
393	Zenodo	buy now	zenodo_12780140	https://zenodo.org/record/12780140
394	Zenodo	buy now	zenodo_13234269	https://zenodo.org/record/13234269
395	Zenodo	buy now	zenodo_10884909	https://zenodo.org/record/10884909
396	Zenodo	buy now	zenodo_10889015	https://zenodo.org/record/10889015
397	Zenodo	buy now	zenodo_11213768	https://zenodo.org/record/11213768
398	Zenodo	buy now	zenodo_10370595	https://zenodo.org/record/10370595
399	Zenodo	buy now	zenodo_12819198	https://zenodo.org/record/12819198
400	Zenodo	buy now	zenodo_12923862	https://zenodo.org/record/12923862
401	Zenodo	buy now	zenodo_11574045	https://zenodo.org/record/11574045
402	Zenodo	buy now	zenodo_12731805	https://zenodo.org/record/12731805
403	Zenodo	buy now	zenodo_12770262	https://zenodo.org/record/12770262
404	Zenodo	buy now	zenodo_11119899	https://zenodo.org/record/11119899
405	Zenodo	buy now	zenodo_10934502	https://zenodo.org/record/10934502
406	Zenodo	buy now	zenodo_10972915	https://zenodo.org/record/10972915
407	Zenodo	buy now	zenodo_12737021	https://zenodo.org/record/12737021
408	Zenodo	buy now	zenodo_10893221	https://zenodo.org/record/10893221
409	Zenodo	buy now	zenodo_10847976	https://zenodo.org/record/10847976
410	Zenodo	buy now	zenodo_10910393	https://zenodo.org/record/10910393
411	Zenodo	buy now	zenodo_10874143	https://zenodo.org/record/10874143
412	Zenodo	buy now	zenodo_10896596	https://zenodo.org/record/10896596
413	Zenodo	buy now	zenodo_10864860	https://zenodo.org/record/10864860
414	Zenodo	buy now	zenodo_10884630	https://zenodo.org/record/10884630
415	Zenodo	buy now	zenodo_11396967	https://zenodo.org/record/11396967
416	Zenodo	buy now	zenodo_12732386	https://zenodo.org/record/12732386
417	Zenodo	buy now	zenodo_12770827	https://zenodo.org/record/12770827
418	Zenodo	buy now	zenodo_12741521	https://zenodo.org/record/12741521
419	Zenodo	buy now	zenodo_11147267	https://zenodo.org/record/11147267
420	Zenodo	buy now	zenodo_10990332	https://zenodo.org/record/10990332
421	Zenodo	buy now	zenodo_12776707	https://zenodo.org/record/12776707
422	Zenodo	buy now	zenodo_12803714	https://zenodo.org/record/12803714
423	Zenodo	buy now	zenodo_10931848	https://zenodo.org/record/10931848
424	Zenodo	buy now	zenodo_12731263	https://zenodo.org/record/12731263
425	Zenodo	buy now	zenodo_11178175	https://zenodo.org/record/11178175
426	Zenodo	buy now	zenodo_11102926	https://zenodo.org/record/11102926
427	Zenodo	buy now	zenodo_12569226	https://zenodo.org/record/12569226
428	Zenodo	buy now	zenodo_10906471	https://zenodo.org/record/10906471
429	Zenodo	buy now	zenodo_12805061	https://zenodo.org/record/12805061
430	Zenodo	buy now	zenodo_13221129	https://zenodo.org/record/13221129
431	Zenodo	buy now	zenodo_11001108	https://zenodo.org/record/11001108
432	Zenodo	buy now	zenodo_12670633	https://zenodo.org/record/12670633
433	Zenodo	buy now	zenodo_12591155	https://zenodo.org/record/12591155
434	Zenodo	buy now	zenodo_10639847	https://zenodo.org/record/10639847
435	Zenodo	buy now	zenodo_11480822	https://zenodo.org/record/11480822
436	Zenodo	buy now	zenodo_12177852	https://zenodo.org/record/12177852
437	Zenodo	buy now	zenodo_10700295	https://zenodo.org/record/10700295
438	Zenodo	buy now	zenodo_10923641	https://zenodo.org/record/10923641
439	Zenodo	buy now	zenodo_11351778	https://zenodo.org/record/11351778
440	Zenodo	buy now	zenodo_11368732	https://zenodo.org/record/11368732
441	Zenodo	buy now	zenodo_10867572	https://zenodo.org/record/10867572
442	Zenodo	buy now	zenodo_12737157	https://zenodo.org/record/12737157
443	Zenodo	buy now	zenodo_10935047	https://zenodo.org/record/10935047
444	Zenodo	buy now	zenodo_11482598	https://zenodo.org/record/11482598
445	Zenodo	buy now	zenodo_11399285	https://zenodo.org/record/11399285
446	Zenodo	buy now	zenodo_10873065	https://zenodo.org/record/10873065
447	Zenodo	buy now	zenodo_11471700	https://zenodo.org/record/11471700
448	Zenodo	buy now	zenodo_10929602	https://zenodo.org/record/10929602
449	Zenodo	buy now	zenodo_11145680	https://zenodo.org/record/11145680
450	Zenodo	buy now	zenodo_11352561	https://zenodo.org/record/11352561
451	Zenodo	buy now	zenodo_13269709	https://zenodo.org/record/13269709
452	Zenodo	buy now	zenodo_10984115	https://zenodo.org/record/10984115
453	Zenodo	buy now	zenodo_12722251	https://zenodo.org/record/12722251
454	Zenodo	buy now	zenodo_11381279	https://zenodo.org/record/11381279
455	Zenodo	buy now	zenodo_10939463	https://zenodo.org/record/10939463
456	Zenodo	buy now	zenodo_11177545	https://zenodo.org/record/11177545
457	Zenodo	buy now	zenodo_12541122	https://zenodo.org/record/12541122
458	Zenodo	buy now	zenodo_12783335	https://zenodo.org/record/12783335
459	Zenodo	buy now	zenodo_11381970	https://zenodo.org/record/11381970
460	Zenodo	buy now	zenodo_11220576	https://zenodo.org/record/11220576
461	Zenodo	buy now	zenodo_10902706	https://zenodo.org/record/10902706
462	Zenodo	buy now	zenodo_11312801	https://zenodo.org/record/11312801
463	Zenodo	buy now	zenodo_13121006	https://zenodo.org/record/13121006
464	Zenodo	buy now	zenodo_11562360	https://zenodo.org/record/11562360
465	Zenodo	buy now	zenodo_11635218	https://zenodo.org/record/11635218
466	Zenodo	buy now	zenodo_11184946	https://zenodo.org/record/11184946
467	Zenodo	buy now	zenodo_11022201	https://zenodo.org/record/11022201
468	Zenodo	buy now	zenodo_12704889	https://zenodo.org/record/12704889
469	Zenodo	buy now	zenodo_10990314	https://zenodo.org/record/10990314
470	Zenodo	buy now	zenodo_12529722	https://zenodo.org/record/12529722
471	Zenodo	buy now	zenodo_12684119	https://zenodo.org/record/12684119
472	Zenodo	buy now	zenodo_11258272	https://zenodo.org/record/11258272
473	Zenodo	buy now	zenodo_11518242	https://zenodo.org/record/11518242
474	Zenodo	buy now	zenodo_11439638	https://zenodo.org/record/11439638
475	Zenodo	buy now	zenodo_10730153	https://zenodo.org/record/10730153
476	Zenodo	buy now	zenodo_10730263	https://zenodo.org/record/10730263
477	Zenodo	buy now	zenodo_10843239	https://zenodo.org/record/10843239
478	Zenodo	buy now	zenodo_10896443	https://zenodo.org/record/10896443
479	Zenodo	buy now	zenodo_11140667	https://zenodo.org/record/11140667
480	Zenodo	buy now	zenodo_11296491	https://zenodo.org/record/11296491
481	Zenodo	buy now	zenodo_12735940	https://zenodo.org/record/12735940
482	Zenodo	buy now	zenodo_11394724	https://zenodo.org/record/11394724
483	Zenodo	buy now	zenodo_11299299	https://zenodo.org/record/11299299
484	Zenodo	buy now	zenodo_12564064	https://zenodo.org/record/12564064
485	Zenodo	buy now	zenodo_11382656	https://zenodo.org/record/11382656
486	Zenodo	buy now	zenodo_11394684	https://zenodo.org/record/11394684
487	Zenodo	buy now	zenodo_10662966	https://zenodo.org/record/10662966
488	Zenodo	buy now	zenodo_10673111	https://zenodo.org/record/10673111
489	Zenodo	buy now	zenodo_11190021	https://zenodo.org/record/11190021
490	Zenodo	buy now	zenodo_11453768	https://zenodo.org/record/11453768
491	Zenodo	buy now	zenodo_12755062	https://zenodo.org/record/12755062
492	Zenodo	buy now	zenodo_12293254	https://zenodo.org/record/12293254
493	Zenodo	buy now	zenodo_12193174	https://zenodo.org/record/12193174
494	Zenodo	buy now	zenodo_12789795	https://zenodo.org/record/12789795
495	Zenodo	buy now	zenodo_12730396	https://zenodo.org/record/12730396
496	Zenodo	buy now	zenodo_11516364	https://zenodo.org/record/11516364
497	Zenodo	buy now	zenodo_10863393	https://zenodo.org/record/10863393
498	Zenodo	buy now	zenodo_10812836	https://zenodo.org/record/10812836
499	Zenodo	buy now	zenodo_10873992	https://zenodo.org/record/10873992
500	Zenodo	buy now	zenodo_11480879	https://zenodo.org/record/11480879
501	Zenodo	buy now	zenodo_13192244	https://zenodo.org/record/13192244
502	Zenodo	buy now	zenodo_12772331	https://zenodo.org/record/12772331
503	Zenodo	buy now	zenodo_11638065	https://zenodo.org/record/11638065
504	Zenodo	buy now	zenodo_11408458	https://zenodo.org/record/11408458
505	Zenodo	buy now	zenodo_12801872	https://zenodo.org/record/12801872
506	Zenodo	buy now	zenodo_13332938	https://zenodo.org/record/13332938
507	Zenodo	buy now	zenodo_11091910	https://zenodo.org/record/11091910
508	Zenodo	buy now	zenodo_11190860	https://zenodo.org/record/11190860
509	Zenodo	buy now	zenodo_11485642	https://zenodo.org/record/11485642
510	Zenodo	buy now	zenodo_11349854	https://zenodo.org/record/11349854
511	Zenodo	buy now	zenodo_10884971	https://zenodo.org/record/10884971
512	Zenodo	buy now	zenodo_11352286	https://zenodo.org/record/11352286
513	Zenodo	buy now	zenodo_13323350	https://zenodo.org/record/13323350
514	Zenodo	buy now	zenodo_11519281	https://zenodo.org/record/11519281
515	Zenodo	buy now	zenodo_11120525	https://zenodo.org/record/11120525
516	Zenodo	buy now	zenodo_11208265	https://zenodo.org/record/11208265
517	Zenodo	buy now	zenodo_11097667	https://zenodo.org/record/11097667
518	Zenodo	buy now	zenodo_13084252	https://zenodo.org/record/13084252
519	Zenodo	buy now	zenodo_13304520	https://zenodo.org/record/13304520
520	Zenodo	buy now	zenodo_11657345	https://zenodo.org/record/11657345
521	Zenodo	buy now	zenodo_11175448	https://zenodo.org/record/11175448
522	Zenodo	buy now	zenodo_12531907	https://zenodo.org/record/12531907
523	Zenodo	buy now	zenodo_11386341	https://zenodo.org/record/11386341
524	Zenodo	buy now	zenodo_13310347	https://zenodo.org/record/13310347
525	Zenodo	buy now	zenodo_11472943	https://zenodo.org/record/11472943
526	Zenodo	buy now	zenodo_11370462	https://zenodo.org/record/11370462
527	Zenodo	buy now	zenodo_11614457	https://zenodo.org/record/11614457
528	Zenodo	buy now	zenodo_11110013	https://zenodo.org/record/11110013
529	Zenodo	buy now	zenodo_12771856	https://zenodo.org/record/12771856
530	Zenodo	buy now	zenodo_13220549	https://zenodo.org/record/13220549
531	Zenodo	buy now	zenodo_12799769	https://zenodo.org/record/12799769
532	Zenodo	buy now	zenodo_12191216	https://zenodo.org/record/12191216
533	Zenodo	buy now	zenodo_11213558	https://zenodo.org/record/11213558
534	Zenodo	buy now	zenodo_10893869	https://zenodo.org/record/10893869
535	Zenodo	buy now	zenodo_11211158	https://zenodo.org/record/11211158
536	Zenodo	buy now	zenodo_13304492	https://zenodo.org/record/13304492
537	Zenodo	buy now	zenodo_13332959	https://zenodo.org/record/13332959
538	Zenodo	buy now	zenodo_11097675	https://zenodo.org/record/11097675
539	Zenodo	buy now	zenodo_11408444	https://zenodo.org/record/11408444
540	Zenodo	buy now	zenodo_13310372	https://zenodo.org/record/13310372
541	Zenodo	buy now	zenodo_11396462	https://zenodo.org/record/11396462
542	Zenodo	buy now	zenodo_11110009	https://zenodo.org/record/11110009
543	Zenodo	buy now	zenodo_12292244	https://zenodo.org/record/12292244
544	Zenodo	buy now	zenodo_13329333	https://zenodo.org/record/13329333
545	Zenodo	buy now	zenodo_13121305	https://zenodo.org/record/13121305
546	Zenodo	buy now	zenodo_13336529	https://zenodo.org/record/13336529
547	Zenodo	buy now	zenodo_13268032	https://zenodo.org/record/13268032
548	Zenodo	buy now	zenodo_12158681	https://zenodo.org/record/12158681
549	Zenodo	buy now	zenodo_13335183	https://zenodo.org/record/13335183
550	Zenodo	buy now	zenodo_13318047	https://zenodo.org/record/13318047
551	Zenodo	buy now	zenodo_12704459	https://zenodo.org/record/12704459
552	Zenodo	buy now	zenodo_11396486	https://zenodo.org/record/11396486
553	Zenodo	buy now	zenodo_11221002	https://zenodo.org/record/11221002
554	Zenodo	buy now	zenodo_11091920	https://zenodo.org/record/11091920
555	Zenodo	buy now	zenodo_11113080	https://zenodo.org/record/11113080
556	Zenodo	buy now	zenodo_13318177	https://zenodo.org/record/13318177
557	Zenodo	buy now	zenodo_11581873	https://zenodo.org/record/11581873
558	Zenodo	buy now	zenodo_11178961	https://zenodo.org/record/11178961
559	Zenodo	buy now	zenodo_11221080	https://zenodo.org/record/11221080
560	Zenodo	buy now	zenodo_11581887	https://zenodo.org/record/11581887
561	Zenodo	buy now	zenodo_11637890	https://zenodo.org/record/11637890
562	Zenodo	buy now	zenodo_12783385	https://zenodo.org/record/12783385
563	Zenodo	buy now	zenodo_11446219	https://zenodo.org/record/11446219
564	Zenodo	buy now	zenodo_11446304	https://zenodo.org/record/11446304
565	Zenodo	buy now	zenodo_12783485	https://zenodo.org/record/12783485
566	Zenodo	buy now	zenodo_11551403	https://zenodo.org/record/11551403
567	Zenodo	buy now	zenodo_11120510	https://zenodo.org/record/11120510
568	Zenodo	buy now	zenodo_11175446	https://zenodo.org/record/11175446
569	Zenodo	buy now	zenodo_13323335	https://zenodo.org/record/13323335
570	Zenodo	buy now	zenodo_11113102	https://zenodo.org/record/11113102
571	Zenodo	buy now	zenodo_11614197	https://zenodo.org/record/11614197
572	Zenodo	buy now	zenodo_12720988	https://zenodo.org/record/12720988
573	Zenodo	buy now	zenodo_13268485	https://zenodo.org/record/13268485
574	Zenodo	buy now	zenodo_13220535	https://zenodo.org/record/13220535
575	Zenodo	buy now	zenodo_13348181	https://zenodo.org/record/13348181
576	Zenodo	buy now	zenodo_12772002	https://zenodo.org/record/12772002
577	Zenodo	buy now	zenodo_11178953	https://zenodo.org/record/11178953
578	Zenodo	buy now	zenodo_11386319	https://zenodo.org/record/11386319
579	Zenodo	buy now	zenodo_12721127	https://zenodo.org/record/12721127
580	Zenodo	buy now	zenodo_13284502	https://zenodo.org/record/13284502
581	Zenodo	buy now	zenodo_11185339	https://zenodo.org/record/11185339
582	Zenodo	buy now	zenodo_12704373	https://zenodo.org/record/12704373
583	Zenodo	buy now	zenodo_12562221	https://zenodo.org/record/12562221
584	Zenodo	buy now	zenodo_12570765	https://zenodo.org/record/12570765
585	Zenodo	buy now	zenodo_11126724	https://zenodo.org/record/11126724
586	Zenodo	buy now	zenodo_12206987	https://zenodo.org/record/12206987
587	Zenodo	buy now	zenodo_11185306	https://zenodo.org/record/11185306
588	Zenodo	buy now	zenodo_12191023	https://zenodo.org/record/12191023
589	Zenodo	buy now	zenodo_11523454	https://zenodo.org/record/11523454
590	Zenodo	buy now	zenodo_11345929	https://zenodo.org/record/11345929
591	Mendeley	buy now	mendeley_8kj2rn7m9x	https://data.mendeley.com/datasets/8kj2rn7m9x
592	Mendeley	buy now	mendeley_ccb3bjppyf	https://data.mendeley.com/datasets/ccb3bjppyf
